abv,ibu,beer,style,brewery_id,ounces,style2,brewery,city,state,label,brewery_cleaned,brewery_latitude,brewery_longitude,cat_id,cat_name
0.069,,Dry Hard Apple Cider,cider,404,16.0,,Cascadia Ciderworks United,Portland,OR,Dry Hard Apple Cider (Cascadia Ciderworks United),cascadiaciderworksunited,45.5202471,-122.674194,1,British Ale
0.0559999999999999,,Farmer Ted's Cream Ale,cream ale,331,12.0,,Catawba Brewing Company,Morganton,NC,Farmer Ted's Cream Ale (Catawba Brewing Company),catawbabrewingcompany,35.7454291,-81.6870837,11,Other Style
0.052,,Firewater India Pale Ale,american ipa,331,12.0,American IPA,Catawba Brewing Company,Morganton,NC,Firewater India Pale Ale (Catawba Brewing Company),catawbabrewingcompany,35.7454291,-81.6870837,8,North American Lager
0.047,,White Zombie Ale,witbier,331,12.0,,Catawba Brewing Company,Morganton,NC,White Zombie Ale (Catawba Brewing Company),catawbabrewingcompany,35.7454291,-81.6870837,1,British Ale
0.07,,King Winterbolt Winter Ale,winter warmer,331,12.0,,Catawba Brewing Company,Morganton,NC,King Winterbolt Winter Ale (Catawba Brewing Company),catawbabrewingcompany,35.7454291,-81.6870837,11,Other Style
0.047,,White Zombie Ale,witbier,331,12.0,,Catawba Brewing Company,Morganton,NC,White Zombie Ale (Catawba Brewing Company),catawbabrewingcompany,35.7454291,-81.6870837,1,British Ale
0.052,,Firewater India Pale Ale,american ipa,331,12.0,American IPA,Catawba Brewing Company,Morganton,NC,Firewater India Pale Ale (Catawba Brewing Company),catawbabrewingcompany,35.7454291,-81.6870837,8,North American Lager
0.0559999999999999,,Farmer Ted's Farmhouse Cream Ale,cream ale,331,12.0,,Catawba Brewing Company,Morganton,NC,Farmer Ted's Farmhouse Cream Ale (Catawba Brewing Company),catawbabrewingcompany,35.7454291,-81.6870837,11,Other Style
0.048,16.0,Whitecap Wit,witbier,285,16.0,,Catawba Island Brewing,Port Clinton,OH,Whitecap Wit (Catawba Island Brewing),catawbaislandbrewing,41.5119954,-82.9376919,1,British Ale
0.078,16.0,Seiche Scottish Ale,scottish ale,285,16.0,,Catawba Island Brewing,Port Clinton,OH,Seiche Scottish Ale (Catawba Island Brewing),catawbaislandbrewing,41.5119954,-82.9376919,1,British Ale
0.0579999999999999,,Peanut Butter Jelly Time,american brown ale,96,12.0,,Catawba Valley Brewing Company,Morganton,NC,Peanut Butter Jelly Time (Catawba Valley Brewing Company),catawbavalleybrewingcompany,,,3,North American Ale
0.054,,King Coconut,american porter,96,12.0,,Catawba Valley Brewing Company,Morganton,NC,King Coconut (Catawba Valley Brewing Company),catawbavalleybrewingcompany,,,2,Irish Ale
0.085,90.0,Gone A-Rye,american double / imperial ipa,29,16.0,American Double / Imperial IPA,Cedar Creek Brewery,Seven Points,TX,Gone A-Rye (Cedar Creek Brewery),cedarcreekbrewery,32.3208898,-96.2134015,3,North American Ale
,,Special Release,,29,16.0,,Cedar Creek Brewery,Seven Points,TX,Special Release (Cedar Creek Brewery),cedarcreekbrewery,32.3208898,-96.2134015,1,British Ale
0.068,70.0,Dankosaurus,american ipa,29,16.0,American IPA,Cedar Creek Brewery,Seven Points,TX,Dankosaurus (Cedar Creek Brewery),cedarcreekbrewery,32.3208898,-96.2134015,8,North American Lager
0.051,35.0,Scruffy's Smoked Alt,smoked beer,29,16.0,,Cedar Creek Brewery,Seven Points,TX,Scruffy's Smoked Alt (Cedar Creek Brewery),cedarcreekbrewery,32.3208898,-96.2134015,11,Other Style
0.051,36.0,Elliott's Phoned Home Pale Ale,american pale ale (apa),29,16.0,American Pale Ale (APA),Cedar Creek Brewery,Seven Points,TX,Elliott's Phoned Home Pale Ale (Cedar Creek Brewery),cedarcreekbrewery,32.3208898,-96.2134015,3,North American Ale
0.05,18.0,The Lawn Ranger,cream ale,29,16.0,,Cedar Creek Brewery,Seven Points,TX,The Lawn Ranger (Cedar Creek Brewery),cedarcreekbrewery,32.3208898,-96.2134015,11,Other Style
0.05,,All American Blonde Ale,american blonde ale,452,12.0,American Blonde Ale,Centennial Beer Company,Edwards,CO,All American Blonde Ale (Centennial Beer Company),centennialbeercompany,39.6441174,-106.5939635,5,Belgian and French Ale
0.05,,All American Red Ale,american amber / red ale,452,12.0,American Amber / Red Ale,Centennial Beer Company,Edwards,CO,All American Red Ale (Centennial Beer Company),centennialbeercompany,39.6441174,-106.5939635,3,North American Ale
0.05,40.0,Main St. Virginia Ale,altbier,122,12.0,,Center of the Universe Brewing C...,Ashland,VA,Main St. Virginia Ale (Center of the Universe Brewing C...),centeroftheuniversebrewingc,37.7594012,-77.4806603,4,German Ale
0.045,24.0,Chin Music Amber Lager,american amber / red lager,122,12.0,,Center of the Universe Brewing C...,Ashland,VA,Chin Music Amber Lager (Center of the Universe Brewing C...),centeroftheuniversebrewingc,37.7594012,-77.4806603,3,North American Ale
0.05,40.0,Main St. Virginia Ale,altbier,122,12.0,,Center of the Universe Brewing C...,Ashland,VA,Main St. Virginia Ale (Center of the Universe Brewing C...),centeroftheuniversebrewingc,37.7594012,-77.4806603,4,German Ale
0.052,42.0,Ray Rayâ€™s Pale Ale,american pale ale (apa),122,12.0,American Pale Ale (APA),Center of the Universe Brewing C...,Ashland,VA,Ray Rayâ€™s Pale Ale (Center of the Universe Brewing C...),centeroftheuniversebrewingc,37.7594012,-77.4806603,3,North American Ale
0.051,15.0,Chai Ale,herbed / spiced beer,350,16.0,,Central Coast Brewing Company,San Luis Obispo,CA,Chai Ale (Central Coast Brewing Company),centralcoastbrewingcompany,35.3540209,-120.375716,11,Other Style
0.072,85.0,Lucky Day IPA,american ipa,350,16.0,American IPA,Central Coast Brewing Company,San Luis Obispo,CA,Lucky Day IPA (Central Coast Brewing Company),centralcoastbrewingcompany,35.3540209,-120.375716,8,North American Lager
0.095,99.0,Terrace Hill Double IPA,american double / imperial ipa,350,16.0,American Double / Imperial IPA,Central Coast Brewing Company,San Luis Obispo,CA,Terrace Hill Double IPA (Central Coast Brewing Company),centralcoastbrewingcompany,35.3540209,-120.375716,3,North American Ale
0.075,77.0,Catch 23,american black ale,350,16.0,,Central Coast Brewing Company,San Luis Obispo,CA,Catch 23 (Central Coast Brewing Company),centralcoastbrewingcompany,35.3540209,-120.375716,3,North American Ale
0.07,,Stickin' In My Rye,rye beer,236,24.0,,Champion Brewing Company,Charlottesville,VA,Stickin' In My Rye (Champion Brewing Company),championbrewingcompany,38.029306,-78.4766781,11,Other Style
0.06,45.0,Black Me Stout,american stout,236,12.0,,Champion Brewing Company,Charlottesville,VA,Black Me Stout (Champion Brewing Company),championbrewingcompany,38.029306,-78.4766781,3,North American Ale
0.05,22.0,Killer Kolsch,kã¶lsch,236,12.0,,Champion Brewing Company,Charlottesville,VA,Killer Kolsch (Champion Brewing Company),championbrewingcompany,38.029306,-78.4766781,1,British Ale
0.07,65.0,Missile IPA,american ipa,236,12.0,American IPA,Champion Brewing Company,Charlottesville,VA,Missile IPA (Champion Brewing Company),championbrewingcompany,38.029306,-78.4766781,8,North American Lager
0.045,,Enlighten,kã¶lsch,250,16.0,,Chapman's Brewing,Angola,IN,Enlighten (Chapman's Brewing),chapmansbrewing,41.634874,-84.99928,1,British Ale
0.065,8.0,Ale Cider,fruit / vegetable beer,250,16.0,,Chapman's Brewing,Angola,IN,Ale Cider (Chapman's Brewing),chapmansbrewing,41.634874,-84.99928,11,Other Style
0.055,30.0,Pail Ale,american pale ale (apa),250,16.0,American Pale Ale (APA),Chapman's Brewing,Angola,IN,Pail Ale (Chapman's Brewing),chapmansbrewing,41.634874,-84.99928,3,North American Ale
0.045,,Englishman,english brown ale,250,16.0,,Chapman's Brewing,Angola,IN,Englishman (Chapman's Brewing),chapmansbrewing,41.634874,-84.99928,1,British Ale
0.08,69.0,8 Barrel,american strong ale,226,16.0,,Chatham Brewing,Chatham,NY,8 Barrel (Chatham Brewing),chathambrewing,42.3642517,-73.5948391,1,British Ale
0.055,40.0,Oktoberfest,mã¤rzen / oktoberfest,226,16.0,,Chatham Brewing,Chatham,NY,Oktoberfest (Chatham Brewing),chathambrewing,42.3642517,-73.5948391,7,German Lager
0.057,58.0,IPA #11,american ipa,121,16.0,American IPA,Cheboygan Brewing Company,Cheboygan,MI,IPA #11 (Cheboygan Brewing Company),cheboyganbrewingcompany,45.4417481,-84.4768486,8,North American Lager
0.057,10.0,Blood Orange Honey,fruit / vegetable beer,121,16.0,,Cheboygan Brewing Company,Cheboygan,MI,Blood Orange Honey (Cheboygan Brewing Company),cheboyganbrewingcompany,45.4417481,-84.4768486,11,Other Style
0.052,,Lighthouse Amber,altbier,121,16.0,,Cheboygan Brewing Company,Cheboygan,MI,Lighthouse Amber (Cheboygan Brewing Company),cheboyganbrewingcompany,45.4417481,-84.4768486,4,German Ale
0.089,126.0,Bay of Bengal Double IPA (2014),american double / imperial ipa,99,12.0,American Double / Imperial IPA,Christian Moerlein Brewing Company,Cincinnati,OH,Bay of Bengal Double IPA (2014) (Christian Moerlein Brewing Company),christianmoerleinbrewingcompany,39.1014537,-84.5124602,3,North American Ale
0.049,29.0,Churchkey Pilsner Style Beer,american pilsner,526,12.0,,Churchkey Can Company,Seattle,WA,Churchkey Pilsner Style Beer (Churchkey Can Company),churchkeycancompany,47.6038321,-122.330062,8,North American Lager
0.05,,First Press,cider,425,12.0,,Ciderboys,Stevens Point,WI,First Press (Ciderboys),ciderboys,44.5229223,-89.574111,1,British Ale
0.05,,Magic Apple,cider,425,12.0,,Ciderboys,Stevens Point,WI,Magic Apple (Ciderboys),ciderboys,44.5229223,-89.574111,1,British Ale
0.055,25.0,Cubano Espresso,bock,141,12.0,,Cigar City Brewing Company,Tampa,FL,Cubano Espresso (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,7,German Lager
0.062,65.0,Operation Homefront,american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Operation Homefront (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.0819999999999999,65.0,Wandering Pelican,american black ale,141,12.0,,Cigar City Brewing Company,Tampa,FL,Wandering Pelican (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,3,North American Ale
0.055,,Sugar Plum,american brown ale,141,12.0,,Cigar City Brewing Company,Tampa,FL,Sugar Plum (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,3,North American Ale
0.055,,Oktoberfest,mã¤rzen / oktoberfest,141,12.0,,Cigar City Brewing Company,Tampa,FL,Oktoberfest (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,7,German Lager
0.06,,Puppy's Breath Porter,american porter,141,12.0,,Cigar City Brewing Company,Tampa,FL,Puppy's Breath Porter (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,2,Irish Ale
0.045,,Happening Now,american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Happening Now (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.07,60.0,Hopped on the High Seas (Hop #529),american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Hopped on the High Seas (Hop #529) (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.07,60.0,Hopped on the High Seas (Calypso),american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Hopped on the High Seas (Calypso) (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.063,,Wiregrass Post-Prohibition Ale,american pale ale (apa),141,12.0,American Pale Ale (APA),Cigar City Brewing Company,Tampa,FL,Wiregrass Post-Prohibition Ale (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,3,North American Ale
0.07,60.0,Dry-Hopped On The High Seas Caribbean-Style IPA,american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Dry-Hopped On The High Seas Caribbean-Style IPA (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.07,60.0,Hopped on the High Seas (Citra),american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Hopped on the High Seas (Citra) (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.07,60.0,Hopped on the High Seas (Ahtanum),american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Hopped on the High Seas (Ahtanum) (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.055,,Gwar Beer,american pale ale (apa),141,12.0,American Pale Ale (APA),Cigar City Brewing Company,Tampa,FL,Gwar Beer (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,3,North American Ale
0.052,,Tropical Heatwave,american pale wheat ale,141,16.0,American Pale Wheat Ale,Cigar City Brewing Company,Tampa,FL,Tropical Heatwave (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,3,North American Ale
0.075,70.0,Humidor Series India Pale Ale,american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Humidor Series India Pale Ale (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.075,70.0,Jai Alai IPA Aged on White Oak,american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Jai Alai IPA Aged on White Oak (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.08,65.0,JosÃ© MartÃ­ American Porter,american porter,141,12.0,,Cigar City Brewing Company,Tampa,FL,JosÃ© MartÃ­ American Porter (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,2,Irish Ale
0.05,,Invasion Pale Ale,american pale ale (apa),141,12.0,American Pale Ale (APA),Cigar City Brewing Company,Tampa,FL,Invasion Pale Ale (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,3,North American Ale
0.055,25.0,Maduro Brown Ale,english brown ale,141,12.0,,Cigar City Brewing Company,Tampa,FL,Maduro Brown Ale (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,1,British Ale
0.055,25.0,Maduro Brown Ale,american brown ale,141,12.0,,Cigar City Brewing Company,Tampa,FL,Maduro Brown Ale (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,3,North American Ale
0.05,,Hotter Than Helles Lager,munich helles lager,141,12.0,,Cigar City Brewing Company,Tampa,FL,Hotter Than Helles Lager (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,7,German Lager
0.072,75.0,Tocobaga Red Ale,american amber / red ale,141,12.0,American Amber / Red Ale,Cigar City Brewing Company,Tampa,FL,Tocobaga Red Ale (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,3,North American Ale
0.075,70.0,Jai Alai IPA,american ipa,141,12.0,American IPA,Cigar City Brewing Company,Tampa,FL,Jai Alai IPA (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,8,North American Lager
0.05,18.0,Florida Cracker Belgian Wit,witbier,141,12.0,,Cigar City Brewing Company,Tampa,FL,Florida Cracker Belgian Wit (Cigar City Brewing Company),cigarcitybrewingcompany,27.9477595,-82.458444,1,British Ale
0.048,,Shark Tracker Light lager,light lager,145,12.0,,Cisco Brewers,Nantucket,MA,Shark Tracker Light lager (Cisco Brewers),ciscobrewers,41.315731400000004,-70.00901408779944,8,North American Lager
0.06,,Pumple Drumkin,pumpkin ale,145,12.0,,Cisco Brewers,Nantucket,MA,Pumple Drumkin (Cisco Brewers),ciscobrewers,41.315731400000004,-70.00901408779944,11,Other Style
0.045,,Grey Lady,witbier,145,12.0,,Cisco Brewers,Nantucket,MA,Grey Lady (Cisco Brewers),ciscobrewers,41.315731400000004,-70.00901408779944,1,British Ale
0.062,,Summer of Lager,munich helles lager,145,12.0,,Cisco Brewers,Nantucket,MA,Summer of Lager (Cisco Brewers),ciscobrewers,41.315731400000004,-70.00901408779944,7,German Lager
0.065,,Indie Pale Ale,american ipa,145,12.0,American IPA,Cisco Brewers,Nantucket,MA,Indie Pale Ale (Cisco Brewers),ciscobrewers,41.315731400000004,-70.00901408779944,8,North American Lager
0.038,,Sankaty Light Lager,light lager,145,12.0,,Cisco Brewers,Nantucket,MA,Sankaty Light Lager (Cisco Brewers),ciscobrewers,41.315731400000004,-70.00901408779944,8,North American Lager
0.0559999999999999,,Whale's Tale Pale Ale,english pale ale,145,12.0,,Cisco Brewers,Nantucket,MA,Whale's Tale Pale Ale (Cisco Brewers),ciscobrewers,41.315731400000004,-70.00901408779944,1,British Ale
0.067,60.0,Jacaranada Rye IPA,american ipa,320,16.0,American IPA,Claremont Craft Ales,Claremont,CA,Jacaranada Rye IPA (Claremont Craft Ales),claremontcraftales,34.0966764,-117.7197785,8,North American Lager
0.06,75.0,Cascadian Dark Ale,american black ale,418,12.0,,Coalition Brewing Company,Portland,OR,Cascadian Dark Ale (Coalition Brewing Company),coalitionbrewingcompany,45.5202471,-122.674194,3,North American Ale
0.044,13.0,Wheat the People,american pale wheat ale,418,16.0,American Pale Wheat Ale,Coalition Brewing Company,Portland,OR,Wheat the People (Coalition Brewing Company),coalitionbrewingcompany,45.5202471,-122.674194,3,North American Ale
0.047,17.0,Tybee Island Blonde,american blonde ale,415,12.0,American Blonde Ale,Coastal Empire Beer Company,Savannah,GA,Tybee Island Blonde (Coastal Empire Beer Company),coastalempirebeercompany,32.0790074,-81.0921335,5,Belgian and French Ale
0.062,55.0,Savannah Brown Ale,american brown ale,415,12.0,,Coastal Empire Beer Company,Savannah,GA,Savannah Brown Ale (Coastal Empire Beer Company),coastalempirebeercompany,32.0790074,-81.0921335,3,North American Ale
0.046,11.0,Rhode Island Blueberry,kã¶lsch,101,12.0,,Coastal Extreme Brewing Company,Newport,RI,Rhode Island Blueberry (Coastal Extreme Brewing Company),coastalextremebrewingcompany,41.4899827,-71.3137707,1,British Ale
0.065,75.0,Newport Storm IPA,american ipa,101,12.0,American IPA,Coastal Extreme Brewing Company,Newport,RI,Newport Storm IPA (Coastal Extreme Brewing Company),coastalextremebrewingcompany,41.4899827,-71.3137707,8,North American Lager
0.052,24.0,Hurricane Amber Ale (2004),american amber / red ale,101,12.0,American Amber / Red Ale,Coastal Extreme Brewing Company,Newport,RI,Hurricane Amber Ale (2004) (Coastal Extreme Brewing Company),coastalextremebrewingcompany,41.4899827,-71.3137707,3,North American Ale
0.052,24.0,Hurricane Amber Ale,american amber / red ale,101,12.0,American Amber / Red Ale,Coastal Extreme Brewing Company,Newport,RI,Hurricane Amber Ale (Coastal Extreme Brewing Company),coastalextremebrewingcompany,41.4899827,-71.3137707,3,North American Ale
0.0579999999999999,,Big Blue Van,fruit / vegetable beer,232,16.0,,College Street Brewhouse and Pub,Lake Havasu City,AZ,Big Blue Van (College Street Brewhouse and Pub),collegestreetbrewhouseandpub,34.4775296,-114.3379972,11,Other Style
0.068,75.0,Des Moines IPA,american ipa,482,16.0,American IPA,Confluence Brewing Company,Des Moines,IA,Des Moines IPA (Confluence Brewing Company),confluencebrewingcompany,41.5868654,-93.6249494,8,North American Lager
0.048,22.0,Capital Gold Golden Lager,german pilsener,482,16.0,,Confluence Brewing Company,Des Moines,IA,Capital Gold Golden Lager (Confluence Brewing Company),confluencebrewingcompany,41.5868654,-93.6249494,7,German Lager
0.0559999999999999,21.0,Farmer John's Multi-Grain Ale,american blonde ale,482,16.0,American Blonde Ale,Confluence Brewing Company,Des Moines,IA,Farmer John's Multi-Grain Ale (Confluence Brewing Company),confluencebrewingcompany,41.5868654,-93.6249494,5,Belgian and French Ale
0.05,,Behemoth,american pilsner,139,12.0,,Core Brewing & Distilling Company,Springdale,AR,Behemoth (Core Brewing & Distilling Company),corebrewingdistillingcompany,36.1867442,-94.1288142,8,North American Lager
0.052,,Arkansas Red,american amber / red ale,139,12.0,American Amber / Red Ale,Core Brewing & Distilling Company,Springdale,AR,Arkansas Red (Core Brewing & Distilling Company),corebrewingdistillingcompany,36.1867442,-94.1288142,3,North American Ale
0.057,,Core Oatmeal Stout,oatmeal stout,139,12.0,,Core Brewing & Distilling Company,Springdale,AR,Core Oatmeal Stout (Core Brewing & Distilling Company),corebrewingdistillingcompany,36.1867442,-94.1288142,1,British Ale
0.061,,Core ESB,extra special / strong bitter (esb),139,12.0,,Core Brewing & Distilling Company,Springdale,AR,Core ESB (Core Brewing & Distilling Company),corebrewingdistillingcompany,36.1867442,-94.1288142,1,British Ale
0.038,,Chester's Beer (2005),american pale lager,512,12.0,,Cottrell Brewing,Pawcatuck,CT,Chester's Beer (2005) (Cottrell Brewing),cottrellbrewing,41.3776596,-71.8347515,8,North American Lager
0.05,,Heiner Brau KÃ¶lsch,kã¶lsch,553,12.0,,Covington Brewhouse,Covington,LA,Heiner Brau KÃ¶lsch (Covington Brewhouse),covingtonbrewhouse,30.4753525,-90.1010474,1,British Ale
0.048,,Trigger Blonde Ale,american blonde ale,515,16.0,American Blonde Ale,Crabtree Brewing Company,Greeley,CO,Trigger Blonde Ale (Crabtree Brewing Company),crabtreebrewingcompany,40.4233142,-104.7091322,5,Belgian and French Ale
0.075,29.0,Crabtree Oatmeal Stout,oatmeal stout,515,16.0,,Crabtree Brewing Company,Greeley,CO,Crabtree Oatmeal Stout (Crabtree Brewing Company),crabtreebrewingcompany,40.4233142,-104.7091322,1,British Ale
0.077,71.0,Eclipse Black IPA,american black ale,515,16.0,,Crabtree Brewing Company,Greeley,CO,Eclipse Black IPA (Crabtree Brewing Company),crabtreebrewingcompany,40.4233142,-104.7091322,3,North American Ale
0.06,46.0,Neomexicanus Native,american pale ale (apa),63,12.0,American Pale Ale (APA),Crazy Mountain Brewing Company,Edwards,CO,Neomexicanus Native (Crazy Mountain Brewing Company),crazymountainbrewingcompany,39.6441174,-106.5939635,3,North American Ale
0.075,25.0,Old Soul,belgian strong pale ale,63,12.0,,Crazy Mountain Brewing Company,Edwards,CO,Old Soul (Crazy Mountain Brewing Company),crazymountainbrewingcompany,39.6441174,-106.5939635,5,Belgian and French Ale
0.059,,Snowcat Coffee Stout,american stout,63,12.0,,Crazy Mountain Brewing Company,Edwards,CO,Snowcat Coffee Stout (Crazy Mountain Brewing Company),crazymountainbrewingcompany,39.6441174,-106.5939635,3,North American Ale
,,WinterWonderGrass Festival Ale,american amber / red ale,63,12.0,American Amber / Red Ale,Crazy Mountain Brewing Company,Edwards,CO,WinterWonderGrass Festival Ale (Crazy Mountain Brewing Company),crazymountainbrewingcompany,39.6441174,-106.5939635,3,North American Ale
,,Boohai Red Ale,american amber / red ale,63,12.0,American Amber / Red Ale,Crazy Mountain Brewing Company,Edwards,CO,Boohai Red Ale (Crazy Mountain Brewing Company),crazymountainbrewingcompany,39.6441174,-106.5939635,3,North American Ale
0.052,15.0,Lava Lake Wit,witbier,63,12.0,,Crazy Mountain Brewing Company,Edwards,CO,Lava Lake Wit (Crazy Mountain Brewing Company),crazymountainbrewingcompany,39.6441174,-106.5939635,1,British Ale
0.06,,Mountain Livin' Pale Ale,american pale ale (apa),63,12.0,American Pale Ale (APA),Crazy Mountain Brewing Company,Edwards,CO,Mountain Livin' Pale Ale (Crazy Mountain Brewing Company),crazymountainbrewingcompany,39.6441174,-106.5939635,3,North American Ale
0.052,25.0,Crazy Mountain Amber Ale,american amber / red ale,63,12.0,American Amber / Red Ale,Crazy Mountain Brewing Company,Edwards,CO,Crazy Mountain Amber Ale (Crazy Mountain Brewing Company),crazymountainbrewingcompany,39.6441174,-106.5939635,3,North American Ale
0.065,65.0,Tropicalia,american ipa,247,12.0,American IPA,Creature Comforts,Athens,GA,Tropicalia (Creature Comforts),creaturecomforts,33.9597677,-83.376398,8,North American Lager
0.045,,Athena,berliner weissbier,247,12.0,,Creature Comforts,Athens,GA,Athena (Creature Comforts),creaturecomforts,33.9597677,-83.376398,4,German Ale
0.049,25.0,Aviator Raspberry Blonde,american blonde ale,169,12.0,American Blonde Ale,Crooked Fence Brewing Company,Garden City,ID,Aviator Raspberry Blonde (Crooked Fence Brewing Company),crookedfencebrewingcompany,43.622111,-116.238178,5,Belgian and French Ale
0.055,,3 Picket Porter,american porter,169,12.0,,Crooked Fence Brewing Company,Garden City,ID,3 Picket Porter (Crooked Fence Brewing Company),crookedfencebrewingcompany,43.622111,-116.238178,2,Irish Ale
0.0559999999999999,,Rusty Nail Pale Ale,american pale ale (apa),169,12.0,American Pale Ale (APA),Crooked Fence Brewing Company,Garden City,ID,Rusty Nail Pale Ale (Crooked Fence Brewing Company),crookedfencebrewingcompany,43.622111,-116.238178,3,North American Ale
0.065,,Red Water Irish Style Red,american amber / red ale,212,12.0,American Amber / Red Ale,Crow Peak Brewing Company,Spearfish,SD,Red Water Irish Style Red (Crow Peak Brewing Company),crowpeakbrewingcompany,44.490817,-103.85937,3,North American Ale
0.066,,MjÃ¶llnir,herbed / spiced beer,212,12.0,,Crow Peak Brewing Company,Spearfish,SD,MjÃ¶llnir (Crow Peak Brewing Company),crowpeakbrewingcompany,44.490817,-103.85937,11,Other Style
0.055,,Bear Butte Nut Brown Ale,american brown ale,212,12.0,,Crow Peak Brewing Company,Spearfish,SD,Bear Butte Nut Brown Ale (Crow Peak Brewing Company),crowpeakbrewingcompany,44.490817,-103.85937,3,North American Ale
0.045,,Easy Livin' Summer Ale,american blonde ale,212,12.0,American Blonde Ale,Crow Peak Brewing Company,Spearfish,SD,Easy Livin' Summer Ale (Crow Peak Brewing Company),crowpeakbrewingcompany,44.490817,-103.85937,5,Belgian and French Ale
0.055,,Canyon Cream Ale,cream ale,212,12.0,,Crow Peak Brewing Company,Spearfish,SD,Canyon Cream Ale (Crow Peak Brewing Company),crowpeakbrewingcompany,44.490817,-103.85937,11,Other Style
0.069,,Pile O'Dirt Porter,american porter,212,12.0,,Crow Peak Brewing Company,Spearfish,SD,Pile O'Dirt Porter (Crow Peak Brewing Company),crowpeakbrewingcompany,44.490817,-103.85937,2,Irish Ale
0.06,,11th Hour IPA,american ipa,212,12.0,American IPA,Crow Peak Brewing Company,Spearfish,SD,11th Hour IPA (Crow Peak Brewing Company),crowpeakbrewingcompany,44.490817,-103.85937,8,North American Lager
0.06,31.0,South Ridge Amber Ale,american amber / red ale,472,16.0,American Amber / Red Ale,Crystal Springs Brewing Company,Boulder,CO,South Ridge Amber Ale (Crystal Springs Brewing Company),crystalspringsbrewingcompany,40.0149856,-105.270545,3,North American Ale
0.052,23.0,Summertime Ale,kã¶lsch,472,16.0,,Crystal Springs Brewing Company,Boulder,CO,Summertime Ale (Crystal Springs Brewing Company),crystalspringsbrewingcompany,40.0149856,-105.270545,1,British Ale
0.049,,Lost River Blonde Ale,american blonde ale,315,16.0,American Blonde Ale,Cutters Brewing Company,Avon,IN,Lost River Blonde Ale (Cutters Brewing Company),cuttersbrewingcompany,39.7628227,-86.3997168,5,Belgian and French Ale
0.054,,Monon Wheat,witbier,315,16.0,,Cutters Brewing Company,Avon,IN,Monon Wheat (Cutters Brewing Company),cuttersbrewingcompany,39.7628227,-86.3997168,1,British Ale
0.08,,Floyd's Folly,scottish ale,315,16.0,,Cutters Brewing Company,Avon,IN,Floyd's Folly (Cutters Brewing Company),cuttersbrewingcompany,39.7628227,-86.3997168,1,British Ale
0.063,,Half Court IPA,american ipa,315,16.0,American IPA,Cutters Brewing Company,Avon,IN,Half Court IPA (Cutters Brewing Company),cuttersbrewingcompany,39.7628227,-86.3997168,8,North American Lager
0.045,,Geary's Pale Ale,english pale ale,323,12.0,,D.L. Geary Brewing Company,Portland,ME,Geary's Pale Ale (D.L. Geary Brewing Company),dlgearybrewingcompany,43.7076,-70.3149,1,British Ale
